MatchID,EventID,Tournament,TournamentDate,Season,Surface,Level,PlayerID,Player,Opponent,OpponentID,Wins,Appearances,Top10Matches,Top10Wins,PlayerRank,OpponentRank,Aces,DoubleFaults,ServePoints,FirstServesIn,FirstServePointsWon,SecondServePointsWon,SecondServePoints,ServePointsWon,ReturnPointsWon,ReturnPoints,BreakPointsSaved,BreakPointsFaced,StatsCovered,Score,Round,Minutes
2024-580:146,2024-580,Australian Open,2024-01-15,2024,Hard,G,200516,Patrick Kypson,Emil Ruusuvuori,200325,0,1,0,0,183.0,53.0,17.0,1.0,129.0,81.0,59.0,25.0,48.0,84.0,30.0,123.0,4.0,6.0,1,4-6 6-3 6-4 7-6(4),R128,181.0
2024-580:148,2024-580,Australian Open,2024-01-15,2024,Hard,G,136440,Dominik Koepfer,Alexander Zverev,100644,0,1,1,0,62.0,6.0,8.0,1.0,131.0,91.0,59.0,27.0,40.0,86.0,36.0,131.0,6.0,8.0,1,4-6 6-3 7-6(3) 6-3,R128,192.0
2024-580:149,2024-580,Australian Open,2024-01-15,2024,Hard,G,126952,Soon Woo Kwon,Lukas Klein,127760,0,1,0,0,697.0,163.0,6.0,10.0,149.0,80.0,57.0,36.0,69.0,93.0,45.0,135.0,6.0,10.0,1,7-6(0) 4-6 7-6(3) 6-3,R128,190.0
2024-580:150,2024-580,Australian Open,2024-01-15,2024,Hard,G,210317,James Mccabe,Alex Michelsen,210506,0,1,0,0,269.0,91.0,13.0,3.0,113.0,70.0,48.0,17.0,43.0,65.0,39.0,118.0,2.0,8.0,1,7-6(5) 3-6 6-1 6-2,R128,175.0
2024-580:151,2024-580,Australian Open,2024-01-15,2024,Hard,G,126523,Bernabe Zapata Miralles,Jiri Lehecka,208103,0,1,0,0,78.0,23.0,3.0,3.0,75.0,52.0,30.0,10.0,23.0,40.0,25.0,78.0,4.0,10.0,1,6-3 6-2 6-3,R128,102.0
2024-580:152,2024-580,Australian Open,2024-01-15,2024,Hard,G,122669,Juan Pablo Varillas,Cameron Norrie,111815,0,1,0,0,81.0,22.0,2.0,4.0,92.0,44.0,24.0,26.0,48.0,50.0,24.0,81.0,8.0,13.0,1,6-4 6-4 6-2,R128,135.0
2024-580:153,2024-580,Australian Open,2024-01-15,2024,Hard,G,105583,Dusan Lajovic,Giulio Zeppieri,206748,0,1,0,0,51.0,133.0,2.0,1.0,112.0,80.0,58.0,17.0,32.0,75.0,28.0,114.0,5.0,8.0,1,6-3 3-6 6-3 7-6(3),R128,146.0
2024-580:154,2024-580,Australian Open,2024-01-15,2024,Hard,G,200218,Mate Valkusz,Max Purcell,126845,0,1,0,0,214.0,45.0,9.0,11.0,135.0,89.0,66.0,21.0,46.0,87.0,45.0,136.0,8.0,13.0,1,3-6 7-6(2) 6-4 7-5,R128,172.0
2024-580:155,2024-580,Australian Open,2024-01-15,2024,Hard,G,105077,Albert Ramos,Casper Ruud,134770,0,1,0,0,85.0,11.0,2.0,2.0,83.0,50.0,27.0,11.0,33.0,38.0,22.0,76.0,6.0,12.0,1,6-1 6-3 6-1,R128,126.0
2024-580:156,2024-580,Australian Open,2024-01-15,2024,Hard,G,106296,Gregoire Barrere,Tommy Paul,126205,0,1,0,0,83.0,14.0,6.0,2.0,73.0,47.0,30.0,11.0,26.0,41.0,15.0,70.0,2.0,7.0,1,6-2 6-3 6-3,R128,94.0
2024-580:157,2024-580,Australian Open,2024-01-15,2024,Hard,G,106218,Marcos Giron,Jack Draper,207733,0,1,0,0,66.0,55.0,13.0,4.0,127.0,77.0,49.0,21.0,50.0,70.0,53.0,134.0,8.0,17.0,1,6-4 3-6 4-6 6-0 6-2,R128,200.0
2024-580:158,2024-580,Australian Open,2024-01-15,2024,Hard,G,133297,Yosuke Watanuki,Miomir Kecmanovic,200175,0,1,0,0,102.0,60.0,11.0,4.0,114.0,73.0,57.0,17.0,41.0,74.0,37.0,123.0,2.0,6.0,1,4-6 7-5 6-3 6-4,R128,157.0
2024-580:159,2024-580,Australian Open,2024-01-15,2024,Hard,G,208014,Rinky Hijikata,Jan Lennard Struff,105526,0,1,0,0,71.0,25.0,24.0,6.0,164.0,95.0,73.0,31.0,69.0,104.0,62.0,177.0,8.0,13.0,1,3-6 6-3 6-2 6-7(2) 7-6(8),R128,230.0
2024-580:160,2024-580,Australian Open,2024-01-15,2024,Hard,G,122330,Alexander Bublik,Sumit Nagal,111576,0,1,0,0,27.0,137.0,13.0,9.0,109.0,58.0,40.0,19.0,51.0,59.0,33.0,93.0,6.0,12.0,1,6-4 6-2 7-6(5),R128,157.0
2024-580:161,2024-580,Australian Open,2024-01-15,2024,Hard,G,111456,Mackenzie Mcdonald,Juncheng Shang,209992,0,1,0,0,42.0,140.0,6.0,4.0,117.0,78.0,52.0,20.0,39.0,72.0,56.0,143.0,5.0,10.0,1,6-3 1-6 3-6 6-4 6-2,R128,206.0
2024-580:162,2024-580,Australian Open,2024-01-15,2024,Hard,G,105554,Daniel Evans,Lorenzo Sonego,132283,0,1,0,0,38.0,46.0,3.0,6.0,141.0,79.0,59.0,34.0,62.0,93.0,37.0,133.0,8.0,10.0,1,4-6 7-6(8) 6-2 7-6(4),R128,223.0
2024-580:163,2024-580,Australian Open,2024-01-15,2024,Hard,G,104755,Richard Gasquet,Carlos Alcaraz,207989,0,1,1,0,131.0,2.0,3.0,3.0,117.0,86.0,51.0,11.0,31.0,62.0,28.0,94.0,12.0,16.0,1,7-6(5) 6-1 6-2,R128,142.0
2024-580:164,2024-580,Australian Open,2024-01-15,2024,Hard,G,200615,Alexei Popyrin,Novak Djokovic,104925,0,1,1,0,43.0,1.0,17.0,4.0,111.0,64.0,47.0,27.0,47.0,74.0,32.0,119.0,8.0,11.0,1,6-3 4-6 7-6(4) 6-3,R64,191.0
2024-580:165,2024-580,Australian Open,2024-01-15,2024,Hard,G,104792,Gael Monfils,Tomas Martin Etcheverry,144869,0,1,0,0,76.0,32.0,12.0,4.0,86.0,53.0,44.0,12.0,33.0,56.0,35.0,102.0,4.0,8.0,1,6-4 6-4 6-4,R64,133.0
2024-580:166,2024-580,Australian Open,2024-01-15,2024,Hard,G,144719,Jaume Munar,Adrian Mannarino,105173,0,1,0,0,82.0,19.0,10.0,8.0,143.0,90.0,66.0,22.0,53.0,88.0,40.0,120.0,8.0,12.0,1,6-3 6-3 1-6 2-6 6-3,R64,204.0
2024-580:167,2024-580,Australian Open,2024-01-15,2024,Hard,G,106331,Christopher Oconnell,Ben Shelton,210097,0,1,0,0,68.0,16.0,9.0,1.0,133.0,79.0,63.0,17.0,54.0,80.0,34.0,114.0,7.0,11.0,1,6-4 6-1 3-6 7-6(5),R64,171.0
2024-580:168,2024-580,Australian Open,2024-01-15,2024,Hard,G,200384,Hugo Gaston,Taylor Fritz,126203,0,1,0,0,97.0,12.0,2.0,5.0,81.0,48.0,27.0,11.0,33.0,38.0,21.0,68.0,6.0,13.0,1,6-0 6-3 6-1,R64,88.0
2024-580:169,2024-580,Australian Open,2024-01-15,2024,Hard,G,202103,Francisco Cerundolo,Fabian Marozsan,206681,0,1,0,0,21.0,67.0,6.0,6.0,118.0,71.0,45.0,17.0,47.0,62.0,34.0,94.0,12.0,18.0,1,7-6(5) 6-4 6-2,R64,121.0
2024-580:170,2024-580,Australian Open,2024-01-15,2024,Hard,G,207518,Lorenzo Musetti,Luca Van Assche,209414,0,1,0,0,28.0,79.0,6.0,0.0,153.0,90.0,64.0,27.0,63.0,91.0,41.0,133.0,5.0,12.0,1,6-3 3-6 6-7(5) 6-3 6-0,R64,225.0
2024-580:171,2024-580,Australian Open,2024-01-15,2024,Hard,G,111442,Jordan Thompson,Stefanos Tsitsipas,126774,0,1,1,0,47.0,7.0,5.0,0.0,125.0,76.0,56.0,31.0,49.0,87.0,46.0,151.0,4.0,7.0,1,4-6 7-6(6) 6-2 7-6(4),R64,216.0
2024-580:172,2024-580,Australian Open,2024-01-15,2024,Hard,G,207411,Jesper De Jong,Jannik Sinner,206173,0,1,1,0,161.0,4.0,6.0,3.0,80.0,50.0,29.0,12.0,30.0,41.0,10.0,58.0,6.0,12.0,1,6-2 6-2 6-2,R64,103.0
2024-580:173,2024-580,Australian Open,2024-01-15,2024,Hard,G,123755,Daniel Elahi Galan,Sebastian Baez,202104,0,1,0,0,87.0,29.0,6.0,2.0,141.0,82.0,53.0,28.0,59.0,81.0,40.0,113.0,14.0,20.0,1,7-5 2-6 6-2 6-4,R64,194.0
2024-580:174,2024-580,Australian Open,2024-01-15,2024,Hard,G,126207,Frances Tiafoe,Tomas Machac,207830,0,1,0,0,17.0,75.0,13.0,2.0,128.0,81.0,54.0,18.0,47.0,72.0,32.0,97.0,7.0,12.0,1,6-4 6-4 7-6(5),R64,155.0
2024-580:175,2024-580,Australian Open,2024-01-15,2024,Hard,G,206499,Aleksandar Kovacevic,Karen Khachanov,111575,0,1,0,0,101.0,15.0,16.0,5.0,114.0,65.0,46.0,22.0,49.0,68.0,30.0,103.0,6.0,12.0,1,6-4 6-3 4-6 6-3,R64,150.0
2024-580:176,2024-580,Australian Open,2024-01-15,2024,Hard,G,208286,Matteo Arnaldi,Alex De Minaur,200282,0,1,1,0,41.0,10.0,4.0,2.0,82.0,40.0,24.0,15.0,42.0,39.0,28.0,82.0,7.0,14.0,1,6-3 6-0 6-3,R64,120.0
2024-580:177,2024-580,Australian Open,2024-01-15,2024,Hard,G,200303,Pavel Kotov,Flavio Cobolli,207925,0,1,0,0,65.0,100.0,2.0,5.0,117.0,73.0,48.0,24.0,44.0,72.0,44.0,126.0,3.0,9.0,1,7-5 6-3 5-7 6-2,R64,195.0
2024-580:178,2024-580,Australian Open,2024-01-15,2024,Hard,G,111460,Quentin Halys,Sebastian Korda,200624,0,1,0,0,110.0,26.0,19.0,4.0,124.0,70.0,54.0,19.0,54.0,73.0,21.0,84.0,14.0,17.0,1,6-4 6-4 6-4,R64,121.0
2024-580:179,2024-580,Australian Open,2024-01-15,2024,Hard,G,111153,Christopher Eubanks,Andrey Rublev,126094,0,1,1,0,35.0,5.0,10.0,2.0,95.0,74.0,49.0,11.0,21.0,60.0,14.0,79.0,7.0,10.0,1,6-4 6-4 6-4,R64,99.0
2024-580:180,2024-580,Australian Open,2024-01-15,2024,Hard,G,208029,Holger Rune,Arthur Cazaux,209070,0,1,0,0,8.0,122.0,6.0,4.0,137.0,76.0,55.0,35.0,61.0,90.0,32.0,118.0,5.0,8.0,1,7-6(4) 6-4 4-6 6-3,R64,202.0
2024-580:181,2024-580,Australian Open,2024-01-15,2024,Hard,G,209950,Arthur Fils,Tallon Griekspoor,134868,0,1,0,0,34.0,31.0,13.0,11.0,115.0,63.0,48.0,23.0,52.0,71.0,33.0,110.0,5.0,10.0,1,3-6 6-1 7-5 6-4,R64,139.0
2024-580:182,2024-580,Australian Open,2024-01-15,2024,Hard,G,111190,Zhizhen Zhang,Ugo Humbert,200005,0,1,0,0,54.0,20.0,14.0,4.0,117.0,73.0,49.0,20.0,44.0,69.0,36.0,121.0,4.0,9.0,1,6-2 5-7 6-1 7-6(3),R64,170.0
2024-580:183,2024-580,Australian Open,2024-01-15,2024,Hard,G,210150,Jakub Mensik,Hubert Hurkacz,128034,0,1,1,0,142.0,9.0,19.0,10.0,167.0,101.0,76.0,24.0,66.0,100.0,34.0,135.0,14.0,21.0,1,6-7(9) 6-1 5-7 6-1 6-3,R64,205.0
2024-580:184,2024-580,Australian Open,2024-01-15,2024,Hard,G,106423,Thanasi Kokkinakis,Grigor Dimitrov,105777,0,1,0,0,80.0,13.0,12.0,3.0,149.0,102.0,66.0,22.0,47.0,88.0,32.0,113.0,12.0,16.0,1,6-3 6-2 4-6 6-4,R64,208.0
2024-580:185,2024-580,Australian Open,2024-01-15,2024,Hard,G,200221,Alejandro Davidovich Fokina,Nuno Borges,132686,0,1,0,0,24.0,69.0,5.0,4.0,98.0,65.0,40.0,17.0,33.0,57.0,39.0,114.0,4.0,9.0,1,7-6(7) 6-3 6-3,R64,138.0
2024-580:186,2024-580,Australian Open,2024-01-15,2024,Hard,G,126409,Hugo Grenier,Felix Auger Aliassime,200000,0,1,0,0,178.0,30.0,6.0,6.0,116.0,69.0,33.0,21.0,47.0,54.0,37.0,101.0,12.0,20.0,1,6-1 3-6 6-1 6-2,R64,176.0
2024-580:187,2024-580,Australian Open,2024-01-15,2024,Hard,G,200325,Emil Ruusuvuori,Daniil Medvedev,106421,0,1,1,0,53.0,3.0,1.0,4.0,177.0,109.0,63.0,36.0,68.0,99.0,70.0,175.0,8.0,16.0,1,3-6 6-7(1) 6-4 7-6(1) 6-0,R64,263.0
2024-580:188,2024-580,Australian Open,2024-01-15,2024,Hard,G,127760,Lukas Klein,Alexander Zverev,100644,0,1,1,0,163.0,6.0,13.0,5.0,201.0,133.0,99.0,35.0,68.0,134.0,56.0,179.0,8.0,10.0,1,7-5 3-6 4-6 7-6(5) 7-6(7),R64,271.0
2024-580:189,2024-580,Australian Open,2024-01-15,2024,Hard,G,208103,Jiri Lehecka,Alex Michelsen,210506,0,1,0,0,23.0,91.0,10.0,3.0,116.0,76.0,52.0,24.0,40.0,76.0,34.0,116.0,8.0,12.0,1,4-6 6-3 6-4 6-4,R64,170.0
2024-580:190,2024-580,Australian Open,2024-01-15,2024,Hard,G,206748,Giulio Zeppieri,Cameron Norrie,111815,0,1,0,0,133.0,22.0,29.0,8.0,160.0,94.0,73.0,30.0,66.0,103.0,44.0,145.0,6.0,11.0,1,3-6 6-7(4) 6-2 6-4 6-4,R64,215.0
2024-580:191,2024-580,Australian Open,2024-01-15,2024,Hard,G,126845,Max Purcell,Casper Ruud,134770,0,1,0,0,45.0,11.0,27.0,6.0,160.0,107.0,84.0,30.0,53.0,114.0,48.0,175.0,8.0,10.0,1,6-3 6-7(5) 6-3 3-6 7-6(7),R64,230.0
2024-580:192,2024-580,Australian Open,2024-01-15,2024,Hard,G,207733,Jack Draper,Tommy Paul,126205,0,1,0,0,55.0,14.0,4.0,2.0,121.0,69.0,46.0,27.0,52.0,73.0,34.0,110.0,13.0,19.0,1,6-2 3-6 6-3 7-5,R64,178.0
2024-580:193,2024-580,Australian Open,2024-01-15,2024,Hard,G,105526,Jan Lennard Struff,Miomir Kecmanovic,200175,0,1,0,0,25.0,60.0,23.0,7.0,178.0,120.0,90.0,27.0,58.0,117.0,56.0,156.0,12.0,14.0,1,6-4 1-6 7-6(5) 1-6 7-6(9),R64,201.0
2024-580:194,2024-580,Australian Open,2024-01-15,2024,Hard,G,111576,Sumit Nagal,Juncheng Shang,209992,0,1,0,0,137.0,140.0,7.0,1.0,110.0,73.0,49.0,25.0,37.0,74.0,41.0,128.0,7.0,10.0,1,2-6 6-3 7-5 6-4,R64,170.0
2024-580:195,2024-580,Australian Open,2024-01-15,2024,Hard,G,132283,Lorenzo Sonego,Carlos Alcaraz,207989,0,1,1,0,46.0,2.0,10.0,2.0,142.0,103.0,67.0,26.0,39.0,93.0,32.0,130.0,3.0,6.0,1,6-4 6-7(3) 6-3 7-6(3),R64,205.0
2024-580:196,2024-580,Australian Open,2024-01-15,2024,Hard,G,144869,Tomas Martin Etcheverry,Novak Djokovic,104925,0,1,1,0,32.0,1.0,13.0,1.0,100.0,72.0,51.0,10.0,28.0,61.0,19.0,84.0,4.0,7.0,1,6-3 6-3 7-6(2),R32,148.0
2024-580:197,2024-580,Australian Open,2024-01-15,2024,Hard,G,210097,Ben Shelton,Adrian Mannarino,105173,0,1,0,0,16.0,19.0,18.0,4.0,178.0,128.0,86.0,24.0,50.0,110.0,76.0,188.0,11.0,17.0,1,7-6(4) 1-6 6-7(2) 6-3 6-4,R32,286.0
2024-580:198,2024-580,Australian Open,2024-01-15,2024,Hard,G,206681,Fabian Marozsan,Taylor Fritz,126203,0,1,0,0,67.0,12.0,7.0,10.0,157.0,100.0,57.0,28.0,57.0,85.0,22.0,84.0,17.0,23.0,1,3-6 6-4 6-2 6-2,R32,143.0
2024-580:199,2024-580,Australian Open,2024-01-15,2024,Hard,G,209414,Luca Van Assche,Stefanos Tsitsipas,126774,0,1,1,0,79.0,7.0,1.0,5.0,72.0,45.0,23.0,12.0,27.0,35.0,28.0,87.0,2.0,8.0,1,6-3 6-0 6-4,R32,122.0
2024-580:200,2024-580,Australian Open,2024-01-15,2024,Hard,G,202104,Sebastian Baez,Jannik Sinner,206173,0,1,1,0,29.0,4.0,2.0,0.0,74.0,54.0,29.0,5.0,20.0,34.0,22.0,70.0,5.0,12.0,1,6-0 6-1 6-3,R32,112.0
2024-580:201,2024-580,Australian Open,2024-01-15,2024,Hard,G,207830,Tomas Machac,Karen Khachanov,111575,0,1,0,0,75.0,15.0,17.0,5.0,127.0,84.0,68.0,24.0,43.0,92.0,55.0,165.0,1.0,3.0,1,6-4 7-6(4) 4-6 7-6(5),R32,204.0
2024-580:202,2024-580,Australian Open,2024-01-15,2024,Hard,G,207925,Flavio Cobolli,Alex De Minaur,200282,0,1,1,0,100.0,10.0,4.0,2.0,99.0,56.0,33.0,18.0,43.0,51.0,27.0,85.0,14.0,20.0,1,6-3 6-3 6-1,R32,127.0
2024-580:203,2024-580,Australian Open,2024-01-15,2024,Hard,G,200624,Sebastian Korda,Andrey Rublev,126094,0,1,1,0,26.0,5.0,18.0,5.0,102.0,68.0,50.0,13.0,34.0,63.0,21.0,88.0,6.0,9.0,1,6-2 7-6(6) 6-4,R32,119.0
2024-580:204,2024-580,Australian Open,2024-01-15,2024,Hard,G,134868,Tallon Griekspoor,Arthur Cazaux,209070,0,1,0,0,31.0,122.0,4.0,4.0,83.0,48.0,31.0,14.0,35.0,45.0,17.0,70.0,9.0,14.0,1,6-3 6-3 6-1,R32,106.0
2024-580:205,2024-580,Australian Open,2024-01-15,2024,Hard,G,200005,Ugo Humbert,Hubert Hurkacz,128034,0,1,1,0,20.0,9.0,4.0,0.0,122.0,80.0,51.0,24.0,42.0,75.0,42.0,125.0,7.0,11.0,1,3-6 6-1 7-6(4) 6-3,R32,167.0
2024-580:206,2024-580,Australian Open,2024-01-15,2024,Hard,G,105777,Grigor Dimitrov,Nuno Borges,132686,0,1,0,0,13.0,69.0,11.0,2.0,118.0,72.0,57.0,25.0,46.0,82.0,48.0,150.0,3.0,7.0,1,6-7(3) 6-4 6-2 7-6(6),R32,185.0
2024-580:207,2024-580,Australian Open,2024-01-15,2024,Hard,G,200000,Felix Auger Aliassime,Daniil Medvedev,106421,0,1,1,0,30.0,3.0,8.0,4.0,80.0,49.0,33.0,14.0,31.0,47.0,28.0,86.0,2.0,7.0,1,6-3 6-4 6-3,R32,129.0
2024-580:208,2024-580,Australian Open,2024-01-15,2024,Hard,G,210506,Alex Michelsen,Alexander Zverev,100644,0,1,1,0,91.0,6.0,1.0,3.0,89.0,59.0,35.0,15.0,30.0,50.0,20.0,81.0,5.0,10.0,1,6-2 7-6(4) 6-2,R32,119.0
2024-580:209,2024-580,Australian Open,2024-01-15,2024,Hard,G,134770,Casper Ruud,Cameron Norrie,111815,0,1,0,0,11.0,22.0,19.0,4.0,122.0,84.0,63.0,18.0,38.0,81.0,37.0,129.0,2.0,6.0,1,6-4 6-7(7) 6-4 6-3,R32,183.0
2024-580:210,2024-580,Australian Open,2024-01-15,2024,Hard,G,126205,Tommy Paul,Miomir Kecmanovic,200175,0,1,0,0,14.0,60.0,16.0,2.0,185.0,108.0,69.0,37.0,77.0,106.0,54.0,142.0,16.0,22.0,1,6-4 3-6 2-6 7-6(7) 6-0,R32,237.0
2024-580:212,2024-580,Australian Open,2024-01-15,2024,Hard,G,105173,Adrian Mannarino,Novak Djokovic,104925,0,1,1,0,19.0,1.0,1.0,0.0,58.0,34.0,17.0,8.0,24.0,25.0,17.0,69.0,4.0,11.0,1,6-0 6-0 6-3,R16,104.0
2024-580:213,2024-580,Australian Open,2024-01-15,2024,Hard,G,126774,Stefanos Tsitsipas,Taylor Fritz,126203,0,1,0,0,7.0,12.0,12.0,7.0,136.0,86.0,65.0,22.0,50.0,87.0,27.0,113.0,7.0,11.0,1,7-6(3) 5-7 6-3 6-3,R16,181.0
2024-580:214,2024-580,Australian Open,2024-01-15,2024,Hard,G,111575,Karen Khachanov,Jannik Sinner,206173,0,1,1,0,15.0,4.0,7.0,0.0,91.0,61.0,40.0,14.0,30.0,54.0,30.0,97.0,3.0,8.0,1,6-4 7-5 6-3,R16,154.0
2024-580:215,2024-580,Australian Open,2024-01-15,2024,Hard,G,200282,Alex De Minaur,Andrey Rublev,126094,0,1,1,0,10.0,5.0,6.0,6.0,161.0,85.0,54.0,38.0,76.0,92.0,68.0,180.0,5.0,13.0,1,6-4 6-7(5) 6-7(4) 6-3 6-0,R16,254.0
2024-580:216,2024-580,Australian Open,2024-01-15,2024,Hard,G,209070,Arthur Cazaux,Hubert Hurkacz,128034,0,1,1,0,122.0,9.0,18.0,2.0,114.0,68.0,53.0,24.0,46.0,77.0,13.0,87.0,6.0,8.0,1,7-6(6) 7-6(3) 6-4,R16,148.0
2024-580:217,2024-580,Australian Open,2024-01-15,2024,Hard,G,132686,Nuno Borges,Daniil Medvedev,106421,0,1,1,0,69.0,3.0,5.0,4.0,137.0,92.0,60.0,18.0,45.0,78.0,52.0,145.0,7.0,13.0,1,6-3 7-6(4) 5-7 6-1,R16,187.0
2024-580:218,2024-580,Australian Open,2024-01-15,2024,Hard,G,111815,Cameron Norrie,Alexander Zverev,100644,0,1,1,0,22.0,6.0,10.0,2.0,169.0,106.0,73.0,33.0,63.0,106.0,47.0,150.0,10.0,14.0,1,7-5 3-6 6-3 4-6 7-6(3),R16,245.0
2024-580:219,2024-580,Australian Open,2024-01-15,2024,Hard,G,200175,Miomir Kecmanovic,Carlos Alcaraz,207989,0,1,1,0,60.0,2.0,3.0,1.0,84.0,54.0,32.0,15.0,30.0,47.0,16.0,69.0,4.0,9.0,1,6-4 6-4 6-0,R16,109.0
2024-580:220,2024-580,Australian Open,2024-01-15,2024,Hard,G,126203,Taylor Fritz,Novak Djokovic,104925,0,1,1,0,12.0,1.0,16.0,2.0,154.0,90.0,59.0,31.0,64.0,90.0,31.0,115.0,17.0,21.0,1,7-6(3) 4-6 6-2 6-3,QF,225.0
2024-580:221,2024-580,Australian Open,2024-01-15,2024,Hard,G,126094,Andrey Rublev,Jannik Sinner,206173,0,1,1,0,5.0,4.0,10.0,2.0,101.0,71.0,54.0,11.0,30.0,65.0,38.0,117.0,5.0,7.0,1,6-4 7-6(5) 6-3,QF,159.0
2024-580:222,2024-580,Australian Open,2024-01-15,2024,Hard,G,128034,Hubert Hurkacz,Daniil Medvedev,106421,0,1,1,0,9.0,3.0,16.0,5.0,140.0,89.0,72.0,27.0,51.0,99.0,65.0,180.0,5.0,9.0,1,7-6(4) 2-6 6-3 5-7 6-4,QF,239.0
2024-580:223,2024-580,Australian Open,2024-01-15,2024,Hard,G,207989,Carlos Alcaraz,Alexander Zverev,100644,0,1,1,0,2.0,6.0,6.0,2.0,117.0,79.0,53.0,16.0,38.0,69.0,34.0,111.0,3.0,10.0,1,6-1 6-3 6-7(2) 6-4,QF,185.0
2024-580:224,2024-580,Australian Open,2024-01-15,2024,Hard,G,104925,Novak Djokovic,Jannik Sinner,206173,0,1,1,0,1.0,4.0,7.0,4.0,116.0,79.0,53.0,17.0,37.0,70.0,28.0,110.0,6.0,11.0,1,6-1 6-2 6-7(6) 6-3,SF,202.0
2024-580:225,2024-580,Australian Open,2024-01-15,2024,Hard,G,100644,Alexander Zverev,Daniil Medvedev,106421,0,1,1,0,6.0,3.0,14.0,1.0,170.0,132.0,94.0,22.0,38.0,116.0,49.0,156.0,10.0,14.0,1,5-7 3-6 7-6(4) 7-6(5) 6-3,SF,258.0
2024-580:226,2024-580,Australian Open,2024-01-15,2024,Hard,G,106421,Daniil Medvedev,Jannik Sinner,206173,0,1,1,0,3.0,4.0,11.0,3.0,139.0,95.0,72.0,20.0,44.0,92.0,49.0,144.0,5.0,9.0,1,3-6 3-6 6-4 6-4 6-3,F,224.0
2024-0375:300,2024-0375,Montpellier,2024-01-29,2024,Hard,A,106432,Borna Coric,Alexander Bublik,122330,0,1,0,0,37.0,27.0,5.0,1.0,84.0,55.0,32.0,17.0,29.0,49.0,31.0,90.0,5.0,9.0,1,5-7 6-2 6-3,F,138.0
2024-0375:298,2024-0375,Montpellier,2024-01-29,2024,Hard,A,200000,Felix Auger Aliassime,Alexander Bublik,122330,0,1,0,0,30.0,27.0,9.0,6.0,104.0,65.0,46.0,17.0,39.0,63.0,35.0,99.0,6.0,9.0,1,4-6 6-4 6-4,SF,157.0
2024-0375:297,2024-0375,Montpellier,2024-01-29,2024,Hard,A,111581,Michael Mmoh,Holger Rune,208029,0,1,1,0,133.0,7.0,8.0,7.0,88.0,61.0,42.0,11.0,27.0,53.0,20.0,72.0,7.0,9.0,1,7-6(6) 6-4,QF,122.0
2024-0375:296,2024-0375,Montpellier,2024-01-29,2024,Hard,A,207925,Flavio Cobolli,Borna Coric,106432,0,1,0,0,76.0,37.0,3.0,2.0,63.0,43.0,26.0,11.0,20.0,37.0,17.0,63.0,7.0,9.0,1,6-3 6-4,QF,95.0
2024-0375:295,2024-0375,Montpellier,2024-01-29,2024,Hard,A,208004,Harold Mayot,Felix Auger Aliassime,200000,0,1,0,0,144.0,30.0,2.0,4.0,50.0,28.0,17.0,8.0,22.0,25.0,19.0,54.0,1.0,6.0,1,7-5 6-1,QF,79.0
2024-0375:294,2024-0375,Montpellier,2024-01-29,2024,Hard,A,207686,Alexander Shevchenko,Alexander Bublik,122330,0,1,0,0,59.0,27.0,3.0,4.0,100.0,50.0,30.0,24.0,50.0,54.0,36.0,93.0,5.0,9.0,1,4-6 6-3 6-4,QF,126.0
2024-0375:293,2024-0375,Montpellier,2024-01-29,2024,Hard,A,208010,Pablo Llamas Ruiz,Holger Rune,208029,0,1,1,0,156.0,7.0,1.0,0.0,69.0,48.0,30.0,9.0,21.0,39.0,19.0,59.0,9.0,13.0,1,7-5 6-2,R16,86.0
2024-0375:292,2024-0375,Montpellier,2024-01-29,2024,Hard,A,124186,Alexandre Muller,Michael Mmoh,111581,0,1,0,0,71.0,133.0,0.0,2.0,52.0,30.0,20.0,8.0,22.0,28.0,20.0,59.0,0.0,4.0,1,6-4 6-4,R16,95.0
2024-0375:291,2024-0375,Montpellier,2024-01-29,2024,Hard,A,124079,Pedro Martinez,Borna Coric,106432,0,1,0,0,99.0,37.0,4.0,5.0,53.0,30.0,16.0,12.0,23.0,28.0,20.0,61.0,3.0,7.0,1,6-4 6-0,R16,94.0
2024-0375:290,2024-0375,Montpellier,2024-01-29,2024,Hard,A,106005,Constant Lestienne,Flavio Cobolli,207925,0,1,0,0,106.0,76.0,6.0,2.0,67.0,36.0,21.0,12.0,31.0,33.0,13.0,42.0,3.0,8.0,1,6-4 6-1,R16,80.0
2024-0375:289,2024-0375,Montpellier,2024-01-29,2024,Hard,A,105332,Benoit Paire,Harold Mayot,208004,0,1,0,0,112.0,144.0,6.0,2.0,46.0,28.0,19.0,7.0,18.0,26.0,21.0,63.0,0.0,3.0,1,6-1 6-4,R16,70.0
2024-0375:288,2024-0375,Montpellier,2024-01-29,2024,Hard,A,209070,Arthur Cazaux,Felix Auger Aliassime,200000,0,1,0,0,83.0,30.0,12.0,2.0,101.0,57.0,42.0,18.0,44.0,60.0,35.0,90.0,6.0,10.0,1,7-5 2-6 7-6(4),R16,168.0
2024-0375:287,2024-0375,Montpellier,2024-01-29,2024,Hard,A,106296,Gregoire Barrere,Alexander Shevchenko,207686,0,1,0,0,104.0,59.0,5.0,1.0,91.0,53.0,41.0,21.0,38.0,62.0,30.0,95.0,6.0,7.0,1,7-6(3) 2-6 6-3,R16,119.0
